,clust,Vehicle Class,Total Claim Amount,Sales Channel,Customer Lifetime Value,Coverage,Effective To Date,EmploymentStatus,Gender,Income,Marital Status,Monthly Premium Auto,Response,Location Code,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Renew Offer Type,Vehicle Size
4838,0,Four-Door Car,379.2,Branch,20186.34693,Extended,12/2/2011,Unemployed,F,0,Single,79,No,Suburban,14,22,0,2,Corporate Auto,Offer1,Medsize
4839,0,Four-Door Car,80.73124,Call Center,4984.618655,Basic,11/1/2011,Employed,M,86305,Married,62,Yes,Rural,1,99,0,5,Personal Auto,Offer2,Medsize
4840,2,Two-Door Car,456.702735,Agent,5246.278375,Basic,1/21/11,Employed,F,28909,Married,66,Yes,Suburban,15,66,0,8,Corporate Auto,Offer1,Medsize
4841,0,SUV,1088.38378,Branch,8827.229838,Extended,2/15/11,Unemployed,M,0,Single,123,No,Suburban,35,38,1,3,Personal Auto,Offer2,Medsize
4842,0,Two-Door Car,403.2,Branch,3269.013926,Extended,11/2/2011,Employed,M,26140,Married,84,No,Suburban,23,37,1,1,Personal Auto,Offer4,Small
4843,0,Two-Door Car,525.6,Call Center,16979.79757,Basic,1/17/11,Employed,M,35095,Divorced,73,Yes,Suburban,25,56,0,2,Personal Auto,Offer2,Small
4844,0,Two-Door Car,76.629988,Branch,2479.920134,Basic,1/14/11,Employed,F,31678,Married,63,No,Rural,7,3,0,1,Personal Auto,Offer2,Medsize
4845,0,Two-Door Car,297.6,Agent,7200.566588,Basic,12/2/2011,Disabled,M,28245,Married,62,No,Suburban,0,16,0,2,Personal Auto,Offer1,Medsize
4846,0,Four-Door Car,345.6,Web,7917.119912,Basic,1/22/11,Unemployed,F,0,Single,72,No,Suburban,0,97,0,2,Personal Auto,Offer2,Medsize
4847,0,SUV,508.8,Branch,24061.11048,Basic,1/23/11,Medical Leave,F,19168,Married,106,No,Suburban,12,54,1,2,Personal Auto,Offer1,Medsize
4848,2,Luxury SUV,1294.700423,Agent,19160.98994,Extended,2/20/11,Employed,F,22705,Divorced,239,Yes,Suburban,19,59,0,7,Personal Auto,Offer2,Medsize
4849,0,Two-Door Car,189.971267,Agent,23295.06014,Basic,1/27/11,Employed,F,86481,Single,65,No,Urban,9,69,0,2,Corporate Auto,Offer1,Small
4850,0,Four-Door Car,321.789644,Agent,7553.936525,Basic,1/24/11,Employed,M,38008,Divorced,68,No,Urban,12,40,4,2,Personal Auto,Offer2,Medsize
4851,0,Four-Door Car,404.550554,Agent,2405.618791,Basic,2/19/11,Employed,M,63032,Married,61,No,Suburban,5,79,0,1,Personal Auto,Offer2,Medsize
4852,0,Sports Car,238.262773,Branch,4865.371797,Extended,1/25/11,Employed,F,27228,Married,129,No,Rural,19,61,4,1,Personal Auto,Offer4,Medsize
4853,0,Four-Door Car,483.578159,Call Center,16388.09542,Basic,1/13/11,Unemployed,F,0,Single,68,No,Suburban,5,4,1,2,Personal Auto,Offer2,Large
4854,0,Four-Door Car,340.8,Call Center,2611.14858,Basic,1/23/11,Retired,F,13424,Divorced,71,No,Suburban,30,78,0,1,Personal Auto,Offer3,Medsize
4855,0,SUV,665.931223,Agent,8688.754812,Basic,1/27/11,Employed,F,59098,Divorced,110,No,Suburban,31,73,0,3,Personal Auto,Offer2,Medsize
4856,1,SUV,1261.319869,Web,13736.1325,Premium,2/13/11,Disabled,F,16181,Divorced,181,Yes,Suburban,22,79,0,8,Personal Auto,Offer1,Medsize
4857,2,Sports Car,178.006524,Agent,8564.768226,Basic,2/17/11,Employed,M,95697,Married,107,Yes,Rural,29,29,0,9,Personal Auto,Offer2,Medsize
4858,0,Four-Door Car,302.4,Agent,7019.177186,Basic,1/23/11,Retired,M,26806,Married,63,Yes,Suburban,32,19,0,2,Personal Auto,Offer1,Medsize
4859,0,Four-Door Car,446.08476,Agent,8114.409136,Basic,8/2/2011,Employed,M,30595,Married,69,No,Suburban,22,36,0,2,Corporate Auto,Offer1,Medsize
4860,0,Two-Door Car,121.88814,Agent,4864.382304,Basic,2/27/11,Employed,M,88079,Married,61,No,Rural,16,37,0,3,Personal Auto,Offer2,Medsize
4861,0,Four-Door Car,189.143402,Call Center,8569.422637,Basic,10/1/2011,Employed,F,99803,Married,71,No,Urban,1,67,0,2,Personal Auto,Offer2,Small
4862,1,Four-Door Car,1118.990694,Web,17793.60797,Premium,2/18/11,Unemployed,F,0,Married,118,No,Suburban,26,43,0,2,Personal Auto,Offer1,Large
4863,1,Luxury Car,1375.2,Agent,12944.18562,Basic,2/14/11,Unemployed,M,0,Single,191,No,Suburban,27,49,0,3,Personal Auto,Offer1,Medsize
4864,0,Four-Door Car,291.410965,Call Center,2649.207711,Basic,8/1/2011,Employed,F,36283,Divorced,68,No,Urban,14,63,1,1,Personal Auto,Offer1,Medsize
4865,0,SUV,399.617715,Branch,4582.899414,Basic,1/18/11,Employed,F,66991,Married,115,No,Urban,1,71,0,1,Personal Auto,Offer2,Medsize
4866,0,Four-Door Car,336.0,Agent,2691.70088,Basic,1/1/2011,Employed,M,34322,Married,70,No,Suburban,20,46,2,1,Corporate Auto,Offer2,Medsize
4867,0,Four-Door Car,103.607499,Branch,2466.376803,Basic,2/20/11,Employed,F,44855,Married,63,No,Rural,3,71,1,1,Personal Auto,Offer2,Medsize
4868,2,Four-Door Car,221.047584,Branch,9277.472901,Premium,4/1/2011,Employed,M,97729,Married,115,No,Rural,4,48,1,7,Personal Auto,Offer3,Large
4869,0,Two-Door Car,674.863718,Branch,4142.561212,Premium,1/25/11,Employed,F,48263,Married,104,No,Suburban,2,32,0,1,Personal Auto,Offer2,Small
4870,0,Two-Door Car,379.2,Call Center,27990.27159,Extended,1/18/11,Employed,F,68343,Single,79,No,Suburban,20,78,0,2,Personal Auto,Offer2,Medsize
4871,0,SUV,31.58501,Call Center,9409.143498,Basic,2/25/11,Employed,M,76847,Single,118,No,Rural,16,52,0,3,Corporate Auto,Offer1,Medsize
4872,0,Four-Door Car,312.0,Agent,2581.022016,Basic,1/24/11,Employed,M,35795,Married,65,No,Suburban,25,53,0,1,Personal Auto,Offer1,Medsize
4873,0,Four-Door Car,340.8,Call Center,7637.111954,Basic,1/14/11,Unemployed,F,0,Single,71,No,Suburban,1,29,0,2,Personal Auto,Offer1,Large
4874,0,Two-Door Car,268.773368,Agent,2471.077732,Basic,1/16/11,Employed,F,53074,Married,61,No,Urban,5,86,0,1,Personal Auto,Offer1,Medsize
4875,0,Four-Door Car,732.638975,Web,2302.818965,Basic,11/2/2011,Unemployed,F,0,Single,63,No,Suburban,13,48,0,1,Corporate Auto,Offer3,Large
4876,0,SUV,537.6,Call Center,8716.368952,Basic,2/14/11,Employed,F,28743,Single,112,No,Suburban,9,13,0,3,Personal Auto,Offer3,Medsize
4877,0,Four-Door Car,74.666163,Agent,5207.985921,Basic,7/1/2011,Employed,F,81839,Married,65,No,Rural,23,39,1,4,Personal Auto,Offer1,Medsize
4878,0,Two-Door Car,345.6,Branch,2719.506996,Basic,1/24/11,Retired,F,14030,Married,72,Yes,Suburban,11,3,0,1,Personal Auto,Offer2,Large
4879,0,Two-Door Car,292.953446,Web,2452.726922,Basic,1/28/11,Employed,F,32764,Married,61,No,Suburban,30,23,0,1,Personal Auto,Offer4,Small
4880,0,Four-Door Car,676.658911,Web,3829.090645,Extended,1/18/11,Employed,M,74775,Divorced,95,No,Suburban,18,35,0,1,Personal Auto,Offer2,Small
4881,2,Four-Door Car,547.2,Agent,8873.525122,Premium,2/14/11,Employed,F,53503,Single,114,No,Suburban,3,43,0,7,Personal Auto,Offer1,Medsize
4882,0,SUV,648.0,Call Center,15925.05739,Extended,2/2/2011,Employed,M,34455,Married,135,No,Suburban,8,69,0,2,Personal Auto,Offer2,Medsize
4883,0,Two-Door Car,355.2,Branch,2952.360309,Basic,3/2/2011,Employed,M,52198,Married,74,No,Suburban,2,62,0,1,Personal Auto,Offer1,Small
4884,0,SUV,222.080015,Call Center,15923.95503,Extended,1/28/11,Employed,F,64429,Married,133,No,Rural,1,58,2,2,Personal Auto,Offer3,Medsize
4885,0,Four-Door Car,386.031248,Agent,7285.030983,Basic,2/28/11,Employed,M,44788,Married,61,Yes,Suburban,6,48,0,2,Personal Auto,Offer2,Small
4886,0,SUV,528.0,Call Center,13104.30284,Basic,1/26/11,Employed,F,30130,Married,110,No,Suburban,22,12,0,2,Personal Auto,Offer1,Small
4887,0,Two-Door Car,149.241472,Branch,2436.839358,Basic,8/2/2011,Unemployed,F,0,Married,65,No,Rural,34,84,0,1,Personal Auto,Offer2,Large
4888,1,Luxury SUV,1980.0,Agent,9350.872287,Premium,2/22/11,Unemployed,M,0,Single,275,No,Suburban,3,64,1,1,Corporate Auto,Offer1,Medsize
4889,2,Four-Door Car,542.4,Web,9035.671134,Premium,1/21/11,Employed,F,34337,Married,113,Yes,Suburban,20,44,0,9,Corporate Auto,Offer2,Large
4890,0,SUV,783.211084,Call Center,17250.74771,Basic,1/28/11,Employed,M,22276,Married,111,No,Suburban,19,73,1,2,Personal Auto,Offer3,Medsize
4891,0,Four-Door Car,191.945693,Branch,2549.080421,Basic,2/18/11,Employed,M,52980,Married,64,No,Urban,33,93,0,1,Personal Auto,Offer1,Large
4892,0,Four-Door Car,60.090984,Agent,8954.840118,Basic,1/31/11,Employed,F,97736,Married,74,No,Rural,19,22,0,2,Personal Auto,Offer4,Medsize
4893,0,Two-Door Car,222.903462,Call Center,2467.97792,Basic,1/2/2011,Unemployed,F,0,Married,67,No,Urban,0,14,0,1,Corporate Auto,Offer2,Medsize
4894,0,Four-Door Car,792.868448,Branch,7700.619936,Basic,1/26/11,Unemployed,F,0,Single,73,No,Suburban,18,16,1,2,Corporate Auto,Offer1,Medsize
4895,0,Two-Door Car,386.520235,Call Center,3776.665506,Extended,2/21/11,Employed,F,68727,Married,94,No,Urban,19,76,0,1,Corporate Auto,Offer4,Large
4896,0,Four-Door Car,284.000172,Agent,8044.872393,Basic,2/19/11,Employed,M,71391,Married,67,Yes,Urban,29,39,0,2,Personal Auto,Offer2,Medsize
4897,0,Four-Door Car,25.478179,Agent,5029.671927,Basic,2/1/2011,Employed,F,62271,Married,63,No,Rural,30,52,0,3,Personal Auto,Offer4,Medsize
4898,1,Luxury Car,1346.4,Agent,19957.79034,Basic,1/29/11,Unemployed,M,0,Single,187,No,Suburban,1,7,0,2,Personal Auto,Offer1,Large
4899,2,Four-Door Car,412.8,Call Center,6179.699689,Extended,2/26/11,Unemployed,F,0,Single,86,No,Suburban,12,96,0,8,Corporate Auto,Offer3,Medsize
4900,0,Four-Door Car,364.8,Agent,5678.050167,Extended,1/19/11,Unemployed,F,0,Married,76,Yes,Suburban,8,44,0,3,Personal Auto,Offer2,Small
4901,0,SUV,499.2,Agent,4089.429492,Basic,2/24/11,Employed,M,28506,Married,104,No,Suburban,27,37,0,1,Personal Auto,Offer2,Small
4902,0,Four-Door Car,412.8,Branch,3142.87734,Extended,2/25/11,Unemployed,F,0,Divorced,86,No,Suburban,17,35,0,1,Personal Auto,Offer4,Small
4903,0,Four-Door Car,676.8,Agent,22895.34606,Extended,1/20/11,Unemployed,F,0,Single,94,No,Suburban,14,17,0,2,Corporate Auto,Offer1,Medsize
4904,0,Four-Door Car,108.989737,Agent,5586.893159,Basic,1/21/11,Employed,F,94161,Married,69,No,Rural,0,65,0,4,Personal Auto,Offer2,Medsize
4905,0,SUV,694.078608,Call Center,12105.29422,Basic,6/2/2011,Employed,M,33345,Divorced,102,No,Suburban,34,37,0,2,Personal Auto,Offer2,Medsize
4906,0,SUV,618.288849,Branch,11971.97765,Premium,2/13/11,Employed,F,64195,Divorced,158,No,Urban,0,27,4,6,Personal Auto,Offer1,Medsize
4907,0,SUV,688.828746,Agent,15328.45723,Extended,12/2/2011,Unemployed,F,0,Married,138,No,Suburban,1,34,0,2,Corporate Auto,Offer1,Small
4908,2,Four-Door Car,148.778455,Branch,5424.256733,Basic,2/27/11,Employed,F,67414,Married,68,No,Rural,7,37,0,8,Personal Auto,Offer2,Medsize
4909,0,Four-Door Car,302.4,Branch,4981.825724,Basic,1/26/11,Employed,M,33176,Married,63,No,Suburban,22,75,0,3,Corporate Auto,Offer3,Medsize
4910,0,SUV,667.2,Call Center,14635.45158,Extended,2/27/11,Unemployed,F,0,Divorced,139,Yes,Suburban,5,56,0,2,Personal Auto,Offer1,Medsize
4911,0,Four-Door Car,435.388932,Web,6862.866306,Extended,1/15/11,Employed,M,56779,Divorced,86,No,Suburban,21,16,0,3,Corporate Auto,Offer3,Medsize
4912,0,SUV,780.378964,Branch,13745.04802,Basic,10/1/2011,Employed,M,40810,Married,114,No,Suburban,8,14,0,2,Personal Auto,Offer1,Medsize
4913,0,Four-Door Car,326.4,Agent,8111.651948,Basic,2/21/11,Employed,M,30622,Married,68,No,Suburban,22,86,0,2,Corporate Auto,Offer1,Small
4914,0,Two-Door Car,68.019973,Agent,22712.02364,Basic,1/16/11,Disabled,M,14119,Married,67,No,Rural,4,53,0,2,Special Auto,Offer4,Medsize
4915,1,Luxury SUV,1358.4,Web,56675.93768,Premium,1/24/11,Employed,F,77237,Married,283,No,Suburban,33,93,0,2,Personal Auto,Offer4,Medsize
4916,0,Two-Door Car,511.2,Web,8160.587729,Basic,2/21/11,Disabled,F,24980,Divorced,71,No,Suburban,34,14,0,2,Personal Auto,Offer2,Medsize
4917,0,Four-Door Car,558.099357,Agent,3919.366722,Extended,5/1/2011,Employed,F,66676,Married,97,Yes,Suburban,0,40,0,1,Corporate Auto,Offer3,Small
4918,0,Four-Door Car,669.716478,Branch,7286.155383,Basic,8/1/2011,Unemployed,F,0,Single,69,No,Suburban,4,83,1,2,Personal Auto,Offer2,Small
4919,0,Four-Door Car,331.2,Branch,7589.634,Basic,1/24/11,Unemployed,M,0,Married,69,No,Suburban,30,97,0,2,Personal Auto,Offer1,Small
4920,0,Four-Door Car,157.208336,Branch,9032.370378,Extended,8/1/2011,Unemployed,F,0,Married,82,No,Rural,24,21,0,2,Personal Auto,Offer1,Medsize
4921,0,Two-Door Car,155.511553,Agent,5555.556089,Basic,1/25/11,Employed,M,41853,Single,71,No,Rural,17,51,0,3,Personal Auto,Offer1,Medsize
4922,0,Four-Door Car,424.330166,Call Center,8257.666512,Basic,12/1/2011,Disabled,F,23815,Married,73,Yes,Suburban,4,47,0,2,Personal Auto,Offer2,Medsize
4923,0,Four-Door Car,386.245297,Web,2721.749756,Basic,2/22/11,Medical Leave,M,22885,Married,73,No,Suburban,20,46,0,1,Corporate Auto,Offer2,Medsize
4924,0,Four-Door Car,202.961374,Call Center,5230.092742,Basic,2/1/2011,Employed,M,32630,Married,66,No,Urban,26,40,0,3,Personal Auto,Offer1,Medsize
4925,2,Four-Door Car,412.8,Branch,6273.911874,Extended,2/16/11,Retired,F,18577,Divorced,86,Yes,Suburban,21,76,0,6,Personal Auto,Offer1,Medsize
4926,0,Two-Door Car,350.4,Branch,5866.068903,Basic,10/2/2011,Employed,M,75952,Married,73,No,Suburban,5,17,0,3,Personal Auto,Offer2,Medsize
4927,0,Two-Door Car,316.977588,Agent,8802.188243,Basic,1/29/11,Employed,M,96390,Married,73,No,Urban,17,47,0,2,Corporate Auto,Offer4,Medsize
4928,0,Two-Door Car,332.40907,Agent,8722.895091,Basic,1/17/11,Employed,F,25680,Divorced,73,No,Urban,10,93,0,2,Personal Auto,Offer1,Medsize
4929,2,Four-Door Car,806.4,Call Center,8178.521899,Premium,6/2/2011,Unemployed,M,0,Single,112,No,Suburban,17,29,0,7,Personal Auto,Offer1,Medsize
4930,1,Luxury SUV,2552.343856,Agent,43217.21611,Extended,1/27/11,Employed,M,51504,Single,220,No,Suburban,30,99,0,2,Personal Auto,Offer1,Medsize
4931,0,Four-Door Car,532.8,Branch,2442.216651,Basic,7/1/2011,Unemployed,M,0,Single,74,No,Suburban,15,9,3,1,Personal Auto,Offer4,Medsize
4932,0,Four-Door Car,257.380112,Branch,2919.710443,Basic,2/1/2011,Employed,F,41456,Married,73,No,Urban,11,19,0,1,Personal Auto,Offer4,Medsize
4933,0,Two-Door Car,384.0,Call Center,6366.225775,Extended,7/1/2011,Employed,M,44368,Married,80,Yes,Suburban,5,72,0,3,Personal Auto,Offer2,Large
4934,0,Four-Door Car,408.0,Agent,17114.32815,Extended,4/1/2011,Employed,F,70961,Married,85,No,Suburban,19,8,0,2,Corporate Auto,Offer2,Small
4935,0,Two-Door Car,333.696228,Branch,2395.57,Basic,1/27/11,Disabled,F,21986,Divorced,63,Yes,Suburban,1,9,0,1,Personal Auto,Offer2,Medsize
4936,0,Four-Door Car,708.693556,Branch,2987.949471,Extended,2/27/11,Unemployed,F,0,Single,83,No,Suburban,14,22,0,1,Corporate Auto,Offer3,Medsize
4937,0,Sports Car,265.215014,Branch,12780.276,Basic,2/24/11,Employed,F,33514,Married,105,No,Urban,33,2,0,2,Personal Auto,Offer1,Medsize
4938,0,Four-Door Car,8.129056,Web,3906.669584,Extended,9/1/2011,Employed,F,60230,Married,98,No,Rural,13,91,0,1,Personal Auto,Offer2,Small
4939,0,Four-Door Car,494.196873,Agent,2594.591182,Basic,1/23/11,Unemployed,M,0,Married,70,No,Suburban,17,47,1,1,Corporate Auto,Offer2,Medsize
4940,2,Four-Door Car,316.8,Call Center,5267.848664,Basic,3/1/2011,Employed,M,40818,Married,66,No,Suburban,6,3,0,6,Personal Auto,Offer4,Medsize
4941,2,SUV,556.8,Call Center,9095.049868,Basic,11/1/2011,Employed,M,37937,Married,116,Yes,Suburban,11,42,0,5,Personal Auto,Offer2,Medsize
4942,2,Four-Door Car,452.115601,Call Center,7122.273163,Extended,2/23/11,Employed,F,64571,Divorced,89,No,Suburban,34,91,0,6,Corporate Auto,Offer1,Small
4943,0,SUV,421.906803,Branch,9117.441695,Extended,1/18/11,Unemployed,M,0,Married,126,No,Urban,29,61,0,3,Corporate Auto,Offer1,Medsize
4944,1,Luxury Car,1003.2,Branch,41075.42879,Extended,2/17/11,Employed,M,21988,Married,209,No,Suburban,12,62,0,2,Personal Auto,Offer2,Medsize
4945,0,Four-Door Car,684.0,Branch,3486.699561,Extended,1/15/11,Unemployed,M,0,Single,95,No,Suburban,12,5,0,1,Corporate Auto,Offer1,Medsize
4946,2,Two-Door Car,669.6,Branch,7297.687812,Extended,2/23/11,Employed,M,24672,Married,93,No,Suburban,9,44,0,9,Personal Auto,Offer4,Medsize
4947,0,Four-Door Car,355.2,Agent,2502.209885,Basic,2/15/11,Unemployed,M,0,Divorced,74,No,Suburban,26,95,1,1,Corporate Auto,Offer1,Medsize
4948,0,Four-Door Car,460.8,Call Center,9955.490835,Extended,12/1/2011,Unemployed,M,0,Single,96,No,Suburban,1,79,0,2,Personal Auto,Offer2,Large
4949,0,Two-Door Car,45.463345,Agent,7094.158873,Basic,4/1/2011,Employed,M,72878,Married,61,No,Rural,0,58,2,2,Corporate Auto,Offer2,Medsize
4950,0,Two-Door Car,489.6,Branch,12280.76661,Premium,1/1/2011,Employed,M,88340,Married,102,Yes,Suburban,16,1,0,2,Personal Auto,Offer1,Medsize
4951,0,Two-Door Car,234.997994,Branch,5773.90039,Basic,2/25/11,Employed,M,52278,Married,73,No,Urban,31,91,0,3,Personal Auto,Offer1,Medsize
4952,0,Sports Car,667.2,Agent,4904.894731,Extended,2/14/11,Retired,F,12902,Divorced,139,Yes,Suburban,3,51,0,1,Personal Auto,Offer1,Medsize
4953,0,Two-Door Car,172.913031,Branch,3423.822189,Extended,1/17/11,Employed,M,99816,Single,86,No,Rural,0,0,0,1,Corporate Auto,Offer3,Medsize
4954,0,Two-Door Car,391.687368,Web,2689.16845,Basic,9/2/2011,Employed,F,26554,Married,68,No,Suburban,18,86,1,1,Personal Auto,Offer3,Small
4955,0,Four-Door Car,355.909266,Branch,3109.007806,Extended,1/31/11,Employed,M,77485,Married,77,No,Urban,0,87,0,1,Corporate Auto,Offer2,Medsize
4956,0,Four-Door Car,307.2,Branch,22425.25604,Basic,2/22/11,Employed,M,22537,Married,64,No,Suburban,24,87,1,2,Corporate Auto,Offer4,Medsize
4957,2,Four-Door Car,340.8,Branch,5705.547071,Basic,11/1/2011,Employed,F,76522,Married,71,No,Suburban,31,71,0,6,Personal Auto,Offer2,Medsize
4958,0,Four-Door Car,602.911057,Agent,2063.387895,Basic,2/25/11,Unemployed,F,0,Single,64,No,Suburban,22,34,3,1,Personal Auto,Offer1,Small
4959,0,Four-Door Car,312.0,Agent,5096.673223,Basic,1/28/11,Disabled,F,22886,Divorced,65,Yes,Suburban,9,81,0,3,Special Auto,Offer1,Small
4960,0,Two-Door Car,552.0,Branch,4101.935985,Premium,5/1/2011,Unemployed,M,0,Single,115,No,Suburban,1,34,0,1,Personal Auto,Offer1,Medsize
4961,0,Two-Door Car,312.0,Branch,2537.929538,Basic,1/22/11,Employed,M,25506,Married,65,No,Suburban,10,16,0,1,Personal Auto,Offer3,Medsize
4962,0,SUV,1265.387328,Agent,3651.69247,Basic,6/1/2011,Unemployed,M,0,Single,110,No,Suburban,7,70,0,1,Personal Auto,Offer2,Large
4963,0,Two-Door Car,705.6,Branch,10014.05568,Extended,5/2/2011,Unemployed,F,0,Single,98,No,Suburban,19,17,1,2,Personal Auto,Offer1,Small
4964,1,Luxury Car,2042.569089,Web,6758.807188,Basic,7/2/2011,Unemployed,M,0,Single,191,No,Suburban,22,38,0,1,Personal Auto,Offer3,Medsize
4965,2,Two-Door Car,345.6,Branch,5205.90965,Basic,2/24/11,Unemployed,F,0,Married,72,No,Suburban,18,91,0,9,Personal Auto,Offer1,Medsize
4966,0,Four-Door Car,238.245103,Branch,2847.965582,Basic,1/31/11,Employed,F,96357,Married,71,No,Urban,4,69,1,1,Personal Auto,Offer2,Medsize
4967,0,SUV,1177.323534,Web,11513.35549,Basic,1/13/11,Medical Leave,M,16266,Married,100,No,Suburban,11,23,0,2,Special Auto,Offer2,Medsize
4968,2,Two-Door Car,661.008979,Branch,7588.35586,Extended,2/23/11,Employed,M,76516,Married,95,No,Suburban,13,15,0,9,Personal Auto,Offer2,Medsize
4969,0,Four-Door Car,181.218317,Agent,2389.310128,Basic,2/18/11,Employed,F,20484,Married,61,No,Urban,3,89,0,1,Personal Auto,Offer2,Medsize
4970,0,Four-Door Car,98.480884,Branch,5066.827444,Basic,2/21/11,Employed,F,40215,Divorced,64,No,Rural,11,22,0,3,Personal Auto,Offer3,Medsize
4971,0,Sports Car,878.4,Branch,36860.90798,Extended,1/2/2011,Medical Leave,M,22854,Married,122,No,Suburban,28,53,0,2,Special Auto,Offer1,Small
4972,0,SUV,264.642948,Agent,3961.58618,Basic,1/30/11,Unemployed,F,0,Single,118,No,Rural,6,34,1,1,Corporate Auto,Offer2,Medsize
4973,2,Two-Door Car,696.115596,Branch,8476.80656,Premium,2/15/11,Employed,F,55217,Married,107,No,Suburban,9,9,2,9,Personal Auto,Offer1,Medsize
4974,0,Two-Door Car,93.309811,Web,10110.76997,Extended,5/2/2011,Employed,M,76276,Single,86,No,Rural,24,19,0,2,Corporate Auto,Offer4,Large
4975,0,Two-Door Car,246.256648,Call Center,2476.480866,Basic,2/14/11,Employed,F,47918,Married,62,No,Urban,2,51,0,1,Corporate Auto,Offer2,Medsize
4976,2,Two-Door Car,350.4,Web,4462.997006,Basic,1/30/11,Unemployed,F,0,Single,73,Yes,Suburban,35,52,3,5,Corporate Auto,Offer1,Medsize
4977,0,Four-Door Car,529.490007,Call Center,3141.252909,Extended,2/22/11,Employed,M,43499,Married,80,No,Suburban,8,44,0,1,Personal Auto,Offer4,Medsize
4978,0,Two-Door Car,518.4,Web,2496.140812,Basic,2/13/11,Unemployed,M,0,Single,72,No,Suburban,14,58,0,1,Corporate Auto,Offer4,Medsize
4979,0,Two-Door Car,476.197355,Call Center,6861.278936,Basic,10/1/2011,Unemployed,F,0,Single,71,No,Suburban,11,21,3,2,Personal Auto,Offer4,Medsize
4980,0,Sports Car,614.4,Call Center,4983.178714,Extended,2/26/11,Disabled,M,21497,Married,128,No,Suburban,31,58,0,1,Personal Auto,Offer3,Medsize
4981,0,Four-Door Car,292.8,Web,2227.072755,Basic,5/1/2011,Retired,M,27972,Married,61,Yes,Suburban,7,38,0,1,Personal Auto,Offer3,Medsize
4982,0,Four-Door Car,403.2,Agent,9670.181104,Extended,6/1/2011,Disabled,F,20942,Divorced,84,No,Suburban,12,59,0,2,Personal Auto,Offer1,Medsize
4983,0,Four-Door Car,511.2,Branch,5088.687654,Basic,5/1/2011,Unemployed,F,0,Single,71,No,Suburban,31,52,0,4,Corporate Auto,Offer1,Small
4984,0,Sports Car,161.537767,Call Center,7095.134789,Premium,1/25/11,Employed,F,74298,Married,177,No,Rural,9,81,0,1,Corporate Auto,Offer2,Medsize
4985,0,SUV,666.307195,Branch,5437.908293,Extended,9/1/2011,Employed,F,23339,Married,138,No,Suburban,8,31,0,1,Corporate Auto,Offer2,Medsize
4986,0,SUV,600.0,Call Center,5033.693296,Extended,2/19/11,Employed,F,77031,Married,125,No,Suburban,17,17,0,1,Personal Auto,Offer2,Medsize
4987,0,Two-Door Car,469.882367,Call Center,14019.83314,Basic,2/18/11,Employed,M,31739,Divorced,71,No,Suburban,10,29,0,2,Personal Auto,Offer4,Small
4988,2,Two-Door Car,420.39344,Agent,4877.61238,Basic,1/18/11,Unemployed,M,0,Married,66,No,Suburban,4,30,0,5,Personal Auto,Offer2,Medsize
4989,0,Four-Door Car,427.2,Call Center,3449.494119,Extended,4/2/2011,Medical Leave,F,25236,Divorced,89,No,Suburban,2,26,0,1,Personal Auto,Offer2,Medsize
4990,0,SUV,685.227276,Branch,3771.617797,Basic,2/18/11,Unemployed,F,0,Married,103,No,Suburban,25,16,1,1,Personal Auto,Offer1,Medsize
4991,2,Two-Door Car,355.2,Agent,5824.817366,Basic,1/26/11,Employed,M,40964,Married,74,No,Suburban,7,57,0,8,Special Auto,Offer3,Large
4992,0,Sports Car,319.294289,Branch,4379.92784,Basic,1/28/11,Employed,F,40896,Married,109,No,Urban,3,61,0,1,Personal Auto,Offer1,Medsize
