,cc2_miles,Qual_miles,cc1_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
3378,1,0,1,1,0,0,0,0,1596,2
3379,1,0,1,1,3850,14,0,0,1604,2
3380,1,0,1,1,350,3,0,0,1664,2
3381,1,0,1,1,1500,3,1500,3,1955,2
3382,1,0,3,1,39983,11,0,0,1569,0
3383,1,0,1,1,4167,15,0,0,1360,2
3384,1,0,3,1,15803,17,0,0,1293,0
3385,1,0,1,1,100,1,0,0,1702,2
3386,1,0,1,1,1128,8,0,0,1782,2
3387,1,0,2,1,9612,12,0,0,913,0
3388,1,0,1,1,4977,13,0,0,1614,2
3389,1,0,1,1,2500,6,400,4,1791,2
3390,1,0,1,1,4752,11,0,0,968,2
3391,1,1621,1,1,2100,5,2100,5,1440,2
3392,1,0,1,1,7834,3,0,0,1588,2
3393,1,0,3,1,24617,16,0,0,678,0
3394,1,0,1,1,3725,11,2600,9,1536,2
3395,1,0,1,1,0,0,0,0,1582,2
3396,1,0,4,1,25860,9,0,0,1786,0
3397,1,2092,5,1,56111,14,0,0,1372,0
3398,1,0,1,1,3289,22,0,0,1157,2
3399,1,0,1,1,5250,22,1250,10,1709,2
3400,1,0,1,1,2350,12,0,0,1270,2
3401,1,0,1,1,3950,8,450,6,1443,2
3402,1,0,1,1,350,3,0,0,1713,2
3403,1,0,1,1,3450,5,950,4,1341,2
3404,1,0,1,1,3300,8,1700,5,1753,2
3405,1,0,1,1,4403,11,0,0,1559,2
3406,1,0,1,1,16011,3,0,0,1582,2
3407,1,0,1,1,4250,13,0,0,1810,2
3408,1,0,1,1,4010,26,0,0,1509,2
3409,1,0,1,1,5739,16,0,0,1668,2
3410,1,0,1,1,160,3,0,0,1687,2
3411,1,0,5,1,71728,13,0,0,1705,0
3412,1,0,1,1,0,0,0,0,1794,2
3413,1,0,1,1,15086,6,0,0,1479,2
3414,1,0,1,1,500,1,500,1,1100,2
3415,1,0,1,1,2750,8,0,0,1721,2
3416,1,0,1,1,2375,12,0,0,1732,2
3417,1,1082,4,1,37766,28,1550,11,890,0
3418,1,0,1,1,3500,20,0,0,1429,2
3419,1,0,1,1,26299,8,0,0,1607,2
3420,1,2305,1,1,7625,5,0,0,1630,2
3421,1,0,1,1,14500,6,0,0,1430,2
3422,1,0,1,1,1300,9,1300,9,1640,2
3423,1,0,1,1,5043,13,1000,2,1069,2
3424,1,0,4,1,42497,19,1001,1,1015,0
3425,1,0,4,1,39760,15,248,1,1073,0
3426,1,0,1,1,1750,7,0,0,1215,2
3427,1,0,1,1,1400,6,300,4,925,2
3428,1,0,1,1,2350,4,750,2,1083,2
3429,1,0,5,1,84215,43,7000,22,1529,0
3430,1,0,1,1,1831,4,0,0,1526,2
3431,1,0,3,1,15779,14,0,0,1514,0
3432,1,3649,1,1,10500,9,750,2,1503,2
3433,1,0,1,1,6654,17,0,0,1487,2
3434,1,0,1,1,1644,11,0,0,1296,2
3435,1,0,1,1,1500,5,0,0,1386,2
3436,1,0,2,1,9015,12,0,0,1533,0
3437,1,0,1,1,0,0,0,0,989,2
3438,1,0,3,1,38807,24,3341,1,1193,0
3439,1,0,1,1,4619,9,0,0,1275,2
3440,1,0,1,1,0,0,0,0,812,2
3441,1,0,2,1,8620,8,0,0,1302,0
3442,1,0,1,1,1375,4,0,0,628,2
3443,1,0,1,1,400,4,400,4,1067,2
3444,1,0,4,1,49904,41,0,0,1276,0
3445,1,0,3,1,12833,15,0,0,1322,0
3446,1,0,1,1,18722,7,0,0,1359,2
3447,1,0,4,1,45175,20,2250,3,854,0
3448,1,0,1,1,0,0,0,0,996,2
3449,1,0,1,1,0,0,0,0,1369,2
3450,1,0,1,1,23050,11,2550,7,1135,2
3451,1,0,1,1,1720,8,0,0,1117,2
3452,1,0,1,1,0,0,0,0,968,2
3453,1,0,1,1,0,0,0,0,666,2
3454,1,0,1,1,0,0,0,0,1479,2
3455,1,0,1,1,0,0,0,0,1375,2
3456,1,0,3,1,16634,16,150,1,1349,0
3457,1,0,1,1,2125,10,0,0,1436,2
3458,1,0,1,1,0,0,0,0,1116,2
3459,1,0,1,1,750,6,0,0,1299,2
3460,1,0,1,1,500,1,0,0,1130,2
3461,1,0,1,1,3726,7,300,4,900,2
3462,1,0,4,1,27292,17,100,1,1298,0
3463,1,0,1,1,19633,23,15533,17,1041,2
3464,1,0,1,1,4520,5,1508,1,1342,2
3465,1,0,1,1,2000,9,0,0,1355,2
3466,1,0,1,1,0,0,0,0,1057,2
3467,1,0,1,1,500,1,0,0,858,2
3468,1,0,1,1,300,3,300,3,1117,2
3469,1,0,1,1,265,3,0,0,1184,2
3470,1,0,1,1,4400,12,2900,9,1032,2
3471,1,0,1,1,16448,6,0,0,1227,2
3472,1,0,1,1,1000,1,0,0,1158,2
3473,1,0,1,1,7358,2,0,0,1022,2
3474,1,0,1,1,1605,4,0,0,1411,2
3475,1,0,1,1,2500,1,0,0,138,2
3476,1,0,1,1,350,3,0,0,1135,2
3477,1,0,1,1,10550,3,550,2,1580,2
3478,1,0,1,1,0,0,0,0,106,2
3479,1,1000,1,1,1150,7,650,6,1508,2
3480,1,0,1,1,10463,17,3100,7,1539,2
3481,1,0,1,1,0,0,0,0,1302,2
3482,1,0,2,1,9200,18,0,0,1230,0
3483,1,0,2,1,11899,5,0,0,1121,0
3484,1,0,1,1,10000,4,0,0,959,2
3485,1,899,4,1,57676,25,3064,9,974,0
3486,1,0,1,1,3505,13,0,0,1240,2
3487,2,0,1,1,12487,13,250,2,531,2
3488,1,0,4,1,28916,16,0,0,1258,0
3489,1,7257,1,1,3450,3,950,2,1374,2
3490,1,3867,4,1,54353,27,100,1,542,0
3491,1,0,1,1,0,0,0,0,1401,2
3492,1,0,1,1,0,0,0,0,1405,2
3493,1,0,1,1,0,0,0,0,1136,2
3494,1,0,3,1,22051,19,50,1,817,0
3495,1,0,1,1,0,0,0,0,1180,2
3496,1,0,3,1,14447,13,0,0,962,0
3497,1,0,5,1,61068,13,0,0,1213,0
3498,1,0,1,1,6000,1,0,0,1262,2
3499,1,0,1,1,0,0,0,0,1210,2
3500,1,0,1,1,1883,8,0,0,843,2
3501,1,0,5,1,77203,15,0,0,1251,0
3502,1,0,1,1,550,4,550,4,268,2
3503,1,0,1,1,500,1,0,0,575,2
3504,1,0,1,1,0,0,0,0,271,2
3505,1,0,1,1,340,3,0,0,1466,2
3506,1,0,1,1,0,0,0,0,773,2
3507,1,0,3,1,18105,34,189,1,1501,0
3508,1,0,1,1,4195,5,695,2,1509,2
3509,1,0,1,1,7875,38,0,0,1431,2
3510,1,0,1,1,2000,9,0,0,1431,2
3511,1,0,1,1,5375,28,0,0,1407,2
3512,1,0,1,1,6540,28,0,0,1408,2
3513,1,0,1,1,375,3,0,0,1382,2
3514,1,0,1,1,1875,8,0,0,1416,2
3515,1,0,3,1,23735,18,0,0,1425,0
3516,1,0,1,1,625,5,0,0,1071,2
3517,1,0,4,1,45105,32,500,2,669,0
3518,1,0,1,1,4875,32,0,0,1346,2
3519,1,0,1,1,3000,17,0,0,915,2
3520,1,0,1,1,6875,33,0,0,666,2
3521,1,0,1,1,3250,18,0,0,1396,2
3522,1,0,1,1,3125,18,0,0,1415,2
3523,1,0,1,1,1500,5,0,0,1397,2
3524,1,0,1,1,4125,26,0,0,1314,2
3525,1,0,1,1,2625,14,0,0,1330,2
3526,1,0,1,1,3375,19,0,0,867,2
3527,1,0,1,1,1250,3,0,0,679,2
3528,1,0,1,1,1750,7,0,0,1423,2
3529,1,0,1,1,4250,27,0,0,1431,2
3530,1,0,1,1,875,7,0,0,1396,2
3531,1,0,1,1,4000,25,0,0,1428,2
3532,1,0,1,1,3375,19,0,0,1404,2
3533,1,0,1,1,7000,44,0,0,1036,2
3534,1,0,1,1,2750,8,0,0,144,2
3535,1,0,1,1,750,6,0,0,1369,2
3536,1,0,1,1,3625,15,0,0,1408,2
3537,1,0,2,1,12931,38,0,0,1423,0
3538,1,0,1,1,3250,19,0,0,1410,2
3539,1,0,1,1,1250,3,0,0,1417,2
3540,1,0,1,1,1625,6,0,0,1418,2
3541,1,0,1,1,1875,8,0,0,1418,2
3542,1,0,1,1,2875,9,0,0,1428,2
3543,1,0,1,1,3517,18,642,2,1404,2
3544,1,0,1,1,2600,14,0,0,1394,2
3545,1,0,1,1,2100,10,0,0,1409,2
3546,1,0,1,1,4625,30,0,0,581,2
3547,1,0,1,1,2250,4,0,0,713,2
3548,1,0,1,1,4000,15,500,1,1188,2
3549,1,0,1,1,2500,13,0,0,1397,2
3550,1,0,1,1,3375,19,0,0,1418,2
3551,1,0,1,1,1375,11,0,0,1396,2
3552,1,0,1,1,1500,5,0,0,1033,2
3553,1,0,1,1,375,3,0,0,1424,2
3554,1,0,1,1,750,6,0,0,1174,2
3555,1,0,1,1,3500,21,0,0,1400,2
3556,1,0,1,1,500,4,0,0,1397,2
3557,1,0,1,1,1840,10,0,0,1397,2
3558,1,0,1,1,1750,7,0,0,1178,2
3559,1,0,1,1,5600,14,0,0,1426,2
3560,1,0,1,1,3958,15,150,1,446,2
3561,1,0,1,1,1500,5,0,0,1269,2
3562,1,0,1,1,4475,29,0,0,893,2
3563,1,0,1,1,2750,15,0,0,1422,2
3564,1,0,1,1,625,5,0,0,1248,2
3565,1,0,1,1,3625,22,0,0,1408,2
3566,1,0,1,1,2750,13,0,0,714,2
3567,1,0,3,1,15178,17,0,0,1397,0
3568,1,0,4,1,33147,23,0,0,1255,0
3569,1,0,3,1,18284,37,0,0,1339,0
3570,1,0,1,1,375,3,0,0,1337,2
3571,1,0,1,1,2250,11,0,0,1365,2
3572,1,0,1,1,7164,22,0,0,1163,2
3573,1,0,1,1,5625,34,0,0,859,2
3574,1,0,1,1,500,4,0,0,893,2
3575,1,0,1,1,2125,10,0,0,997,2
3576,1,0,1,1,3850,24,0,0,1071,2
3577,1,0,1,1,3098,10,0,0,723,2
3578,1,0,1,1,2125,10,0,0,1117,2
3579,1,0,1,1,3875,24,0,0,863,2
3580,1,0,1,1,4375,21,0,0,1393,2
3581,1,0,1,1,3625,22,0,0,1388,2
3582,1,0,1,1,1250,3,0,0,1381,2
3583,1,500,1,1,71954,86,30817,53,1373,1
3584,1,0,1,1,2250,11,0,0,666,2
3585,1,0,1,1,1375,4,0,0,850,2
3586,1,0,1,1,1875,8,0,0,1324,2
3587,1,0,1,1,10375,43,0,0,1323,2
3588,1,0,1,1,4875,25,0,0,1390,2
3589,1,0,1,1,1375,4,0,0,1381,2
3590,1,0,1,1,2125,10,0,0,1271,2
3591,1,0,1,1,125,1,0,0,1355,2
3592,1,0,1,1,3375,20,0,0,1367,2
3593,1,0,1,1,2250,11,0,0,968,2
3594,1,0,4,1,83726,68,14050,46,1325,1
3595,1,0,1,1,3250,19,0,0,929,2
3596,1,0,1,1,5409,4,5409,4,429,2
3597,1,0,1,1,0,0,0,0,1031,2
3598,1,0,1,1,400,4,400,4,996,2
3599,1,0,1,1,0,0,0,0,926,2
3600,1,0,1,1,0,0,0,0,309,2
3601,1,0,3,1,20055,37,0,0,949,0
3602,1,0,1,1,0,0,0,0,95,2
3603,1,0,1,1,0,0,0,0,463,2
3604,1,500,1,1,450,3,350,2,943,2
3605,1,0,1,1,6000,1,0,0,1012,2
3606,1,0,1,1,2484,6,2484,6,922,2
3607,1,0,1,1,16165,3,0,0,815,2
3608,1,0,1,1,1136,9,0,0,883,2
3609,1,0,2,1,24761,9,500,1,724,0
3610,1,0,1,1,0,0,0,0,882,2
3611,3,0,1,1,23760,19,0,0,676,2
3612,1,0,3,1,14935,14,0,0,868,0
3613,1,0,2,1,21634,11,0,0,872,0
3614,1,0,1,1,0,0,0,0,1130,2
3615,1,0,3,1,36694,11,0,0,1012,0
3616,1,0,1,1,500,1,500,1,983,2
3617,1,0,4,1,41685,15,1000,2,1139,0
3618,1,0,1,1,1550,4,0,0,1022,2
3619,1,0,3,1,16093,32,0,0,1130,0
3620,1,0,1,1,3500,3,1000,2,634,2
3621,1,0,1,1,100,2,0,0,1164,2
3622,1,0,1,1,0,0,0,0,360,2
3623,1,0,1,1,500,1,500,1,1027,2
3624,1,0,3,1,31605,8,0,0,647,0
3625,1,0,1,1,0,0,0,0,667,2
3626,1,2565,3,1,17988,12,0,0,1005,0
3627,1,0,3,1,16524,14,500,2,652,0
3628,1,0,1,1,1000,1,0,0,148,2
3629,1,0,1,1,0,0,0,0,31,2
3630,1,0,1,1,1225,3,0,0,653,2
3631,1,0,1,1,100,1,0,0,673,2
3632,1,0,1,1,1000,1,0,0,872,2
3633,1,4877,1,1,4794,3,1194,1,660,2
3634,1,0,1,1,500,1,0,0,557,2
3635,1,0,1,1,0,0,0,0,346,2
3636,1,0,1,1,8417,4,0,0,759,2
3637,1,0,1,1,6406,16,200,1,721,2
3638,1,0,1,1,1000,1,0,0,249,2
3639,1,0,1,1,5115,2,0,0,768,2
3640,1,0,1,1,1750,7,0,0,817,2
3641,1,0,1,1,50,1,50,1,720,2
3642,1,0,1,1,7500,4,500,1,301,2
3643,1,3071,1,1,100,1,100,1,760,2
3644,1,0,1,1,0,0,0,0,336,2
3645,1,0,1,1,2875,16,0,0,248,2
3646,1,0,4,1,37937,29,1110,8,798,0
3647,1,0,1,1,0,0,0,0,836,2
3648,1,0,1,1,500,1,0,0,524,2
3649,1,3576,1,1,3000,3,250,1,669,2
3650,1,0,1,1,0,0,0,0,652,2
3651,1,0,1,1,11075,4,0,0,892,2
3652,1,0,1,1,16697,6,0,0,501,2
3653,1,0,1,1,15949,4,0,0,319,2
3654,1,0,1,1,0,0,0,0,293,2
3655,1,0,1,1,500,3,400,2,628,2
3656,1,0,1,1,1336,3,1336,3,309,2
3657,1,0,2,1,9864,14,0,0,880,0
3658,1,0,1,1,0,0,0,0,898,2
3659,1,0,1,1,0,0,0,0,1104,2
3660,1,0,1,1,2100,3,1100,2,968,2
3661,1,0,2,1,7972,11,250,1,1018,0
3662,1,0,1,1,500,1,500,1,443,2
3663,1,0,1,1,0,0,0,0,483,2
3664,1,0,3,1,20695,11,0,0,852,0
3665,1,0,2,1,22802,10,1245,3,901,0
3666,1,0,1,1,4537,4,0,0,1072,2
3667,1,0,2,1,30627,16,0,0,1290,0
3668,1,0,1,1,19969,5,0,0,595,2
3669,1,0,1,1,100,1,0,0,1087,2
3670,1,0,1,1,1100,2,0,0,438,2
3671,1,0,3,1,15685,14,500,1,997,0
3672,1,0,1,1,0,0,0,0,258,2
3673,1,0,1,1,4600,5,1100,3,570,2
3674,1,0,1,1,250,2,250,2,621,2
3675,1,0,1,1,3139,2,3139,2,601,2
3676,1,0,1,1,1919,7,0,0,732,2
3677,1,0,1,1,0,0,0,0,284,2
3678,1,0,1,1,4354,14,0,0,715,2
3679,1,0,1,1,500,1,0,0,502,2
3680,1,0,1,1,180,4,0,0,785,2
3681,1,0,1,1,3740,14,0,0,898,2
3682,1,0,1,1,1000,1,0,0,706,2
3683,1,0,1,1,0,0,0,0,165,2
3684,1,0,1,1,7946,6,5446,5,492,2
3685,1,0,1,1,0,0,0,0,119,2
3686,1,0,1,1,0,0,0,0,355,2
3687,1,0,1,1,0,0,0,0,500,2
3688,1,0,3,1,22697,13,0,0,604,0
3689,1,0,1,1,1200,2,200,1,563,2
3690,1,0,1,1,0,0,0,0,207,2
3691,1,0,1,1,0,0,0,0,340,2
3692,1,0,1,1,1000,1,0,0,239,2
3693,1,0,1,1,2500,1,0,0,283,2
3694,1,0,1,1,0,0,0,0,544,2
3695,1,0,1,1,0,0,0,0,466,2
3696,1,0,1,1,0,0,0,0,8,2
3697,1,972,1,1,0,0,0,0,2,2
3698,1,0,1,1,0,0,0,0,107,2
3699,1,0,1,1,0,0,0,0,368,2
3700,1,0,1,1,0,0,0,0,520,2
3701,1,3861,1,1,0,0,0,0,594,2
3702,1,0,1,1,1000,1,0,0,219,2
3703,1,0,1,1,0,0,0,0,122,2
3704,1,0,1,1,0,0,0,0,59,2
3705,1,0,1,1,0,0,0,0,267,2
3706,1,0,3,1,30500,9,0,0,450,0
3707,1,0,1,1,0,0,0,0,199,2
3708,1,0,1,1,0,0,0,0,594,2
3709,1,0,1,1,600,2,0,0,507,2
3710,1,0,1,1,0,0,0,0,322,2
3711,1,0,1,1,1100,2,0,0,345,2
3712,1,0,1,1,1000,1,0,0,270,2
3713,1,0,1,1,0,0,0,0,361,2
3714,1,0,1,1,0,0,0,0,284,2
3715,1,0,3,1,28923,18,0,0,500,0
3716,1,0,1,1,1693,3,693,2,309,2
3717,1,0,1,1,0,0,0,0,360,2
3718,1,0,1,1,4830,15,0,0,424,2
3719,1,0,1,1,0,0,0,0,141,2
3720,1,0,1,1,0,0,0,0,42,2
3721,1,0,1,1,0,0,0,0,87,2
3722,1,0,1,1,0,0,0,0,10,2
3723,1,0,1,1,0,0,0,0,172,2
3724,1,0,1,1,0,0,0,0,60,2
3725,1,0,1,1,0,0,0,0,25,2
3726,1,0,1,1,0,0,0,0,269,2
3727,1,0,1,1,5632,5,500,1,158,2
3728,1,0,1,1,0,0,0,0,277,2
3729,1,0,1,1,0,0,0,0,61,2
3730,1,0,1,1,0,0,0,0,99,2
3731,1,0,1,1,1000,1,0,0,328,2
3732,1,0,1,1,125,3,0,0,687,2
3733,1,0,1,1,1431,3,931,2,630,2
3734,1,0,1,1,765,3,0,0,596,2
3735,1,0,1,1,14970,2,0,0,580,2
3736,1,0,1,1,0,0,0,0,541,2
3737,1,0,1,1,0,0,0,0,480,2
3738,1,0,1,1,7195,5,0,0,499,2
3739,1,0,1,1,500,1,0,0,493,2
3740,1,0,3,1,32592,17,3409,6,486,0
3741,1,0,1,1,0,0,0,0,334,2
3742,1,0,1,1,0,0,0,0,32,2
3743,1,0,1,1,1500,1,0,0,235,2
3744,1,0,1,1,5000,1,0,0,180,2
3745,1,0,1,1,642,3,0,0,170,2
3746,1,0,1,1,0,0,0,0,100,2
3747,1,4929,1,1,0,0,0,0,30,2
3748,1,0,3,1,23927,21,0,0,2273,0
3749,1,0,1,1,0,0,0,0,3206,2
3750,1,0,2,1,27119,21,0,0,3357,0
3751,1,0,3,1,17848,18,3763,3,3566,0
3752,1,0,1,1,5025,6,500,1,3298,2
3753,1,0,5,1,61530,12,1300,6,3306,0
3754,1,0,1,1,10300,5,200,3,3554,2
3755,1,0,1,1,1373,10,650,6,3753,2
3756,1,0,1,1,14000,13,4000,8,3557,2
3757,1,0,2,1,5756,13,0,0,2892,0
3758,1,0,1,1,3600,8,3600,8,1459,2
3759,1,0,1,1,2850,15,0,0,3452,2
3760,1,0,1,1,4263,18,0,0,3589,2
3761,1,0,3,1,19182,13,0,0,3102,0
3762,2,0,1,1,10914,17,750,3,3456,2
3763,1,0,3,1,22539,8,650,2,3424,0
3764,1,0,2,1,7787,12,0,0,3378,0
3765,1,0,1,1,1500,5,0,0,3340,2
3766,1,0,1,1,0,0,0,0,3453,2
3767,1,0,2,1,10893,22,0,0,3456,0
3768,1,0,1,1,160,1,0,0,3460,2
3769,1,0,4,1,49702,20,784,1,3503,0
3770,1,0,1,1,0,0,0,0,3188,2
3771,1,0,3,1,31329,9,500,1,3061,0
3772,1,0,5,1,138334,26,600,2,3288,0
3773,1,0,1,1,1021,3,500,1,3342,2
3774,1,0,1,1,1491,11,0,0,2350,2
3775,1,0,4,1,45212,20,0,0,2131,0
3776,1,0,1,1,400,1,400,1,3398,2
3777,1,0,3,1,20594,14,0,0,3487,0
3778,1,0,1,1,750,2,750,2,3491,2
3779,3,0,1,1,17759,18,0,0,3439,2
3780,1,0,1,1,220,3,0,0,3403,2
3781,1,0,1,1,5101,12,0,0,3488,2
3782,1,0,1,1,8102,12,2850,6,3279,2
3783,1,0,3,1,23956,26,300,2,2689,0
3784,1,0,4,1,31463,26,2550,2,3452,0
3785,1,0,4,1,33434,10,0,0,3365,0
3786,1,0,1,1,3219,7,0,0,3413,2
3787,1,0,1,1,10000,4,0,0,2803,2
3788,2,0,1,1,23592,31,5000,14,3463,2
3789,1,0,4,1,26734,13,0,0,3119,0
3790,1,0,1,1,358,4,358,4,3237,2
3791,1,0,4,1,34224,16,0,0,2794,0
3792,1,0,4,1,32417,18,0,0,3519,0
3793,1,0,1,1,0,0,0,0,2993,2
3794,1,0,1,1,1225,3,0,0,2949,2
3795,1,0,1,1,0,0,0,0,2501,2
3796,1,0,4,1,41949,20,289,2,1735,0
3797,1,0,2,1,10156,7,0,0,1751,0
3798,1,0,1,1,730,3,100,1,1739,2
3799,1,0,1,1,0,0,0,0,1734,2
3800,1,0,3,1,20430,8,0,0,1789,0
3801,1,0,4,1,51620,17,0,0,1739,0
3802,1,0,1,1,2525,3,425,1,1731,2
3803,1,0,1,1,2225,11,0,0,1719,2
3804,1,0,1,1,8426,17,1000,2,1731,2
3805,1,0,1,1,3320,14,0,0,1727,2
3806,1,0,1,1,2800,17,1300,16,1718,2
3807,1,0,3,1,23974,19,668,1,1716,0
3808,1,0,3,1,21559,13,0,0,1716,0
3809,1,0,1,1,0,0,0,0,1679,2
3810,1,0,1,1,5125,31,0,0,1705,2
3811,1,2376,1,1,8130,20,500,1,1698,2
3812,1,0,1,1,891,8,0,0,1703,2
3813,1,0,1,1,1500,5,0,0,1704,2
3814,1,0,2,1,9482,13,0,0,1699,0
3815,1,0,1,1,1750,7,0,0,1690,2
3816,1,0,3,1,18487,20,0,0,1678,0
3817,1,0,1,1,465,5,0,0,1702,2
3818,1,0,1,1,6500,3,0,0,1696,2
3819,1,1490,4,1,43527,34,0,0,1695,0
3820,1,0,1,1,0,0,0,0,1695,2
3821,1,0,1,1,2750,8,0,0,1694,2
3822,1,0,5,1,64572,22,0,0,1697,0
3823,1,0,4,1,51740,20,0,0,1691,0
3824,1,0,1,1,5500,11,5500,11,1690,2
3825,1,0,1,1,3602,9,0,0,1692,2
3826,1,0,1,1,8096,9,0,0,1689,2
3827,1,0,1,1,0,0,0,0,1678,2
3828,1,0,1,1,500,1,0,0,1684,2
3829,1,0,1,1,5990,15,150,1,1678,2
3830,1,0,3,1,24333,10,0,0,1678,0
3831,1,0,1,1,7500,7,2000,4,1681,2
3832,1,1452,1,1,7676,15,4620,11,1681,2
3833,1,0,3,1,32069,14,400,2,1667,0
3834,1,0,4,1,49801,19,0,0,1677,0
3835,1,0,1,1,500,4,0,0,1677,2
3836,1,0,1,1,0,0,0,0,1677,2
3837,2,0,1,1,14135,41,500,2,1676,2
3838,1,0,1,1,3812,11,578,2,1675,2
3839,1,0,1,1,5159,5,0,0,1672,2
3840,1,0,1,1,6085,4,0,0,1670,2
3841,1,0,1,1,550,6,0,0,1670,2
3842,1,0,1,1,3375,15,0,0,1669,2
3843,1,0,4,1,36640,14,0,0,1669,0
3844,1,0,1,1,2950,8,2850,7,1668,2
3845,1,0,1,1,0,0,0,0,1659,2
3846,1,1678,5,1,71609,51,7650,26,1665,0
3847,1,0,1,1,5000,3,0,0,1663,2
3848,1,0,1,1,0,0,0,0,1835,2
3849,1,0,3,1,14630,14,0,0,1662,0
3850,1,0,1,1,0,0,0,0,1653,2
3851,2,0,1,1,8099,14,1000,2,1656,2
3852,1,0,1,1,0,0,0,0,1652,2
3853,1,0,1,1,0,0,0,0,1656,2
3854,1,0,3,1,19715,15,0,0,1654,0
3855,1,0,5,1,78916,28,2450,9,1648,0
3856,1,0,1,1,135,3,0,0,1646,2
3857,1,0,1,1,0,0,0,0,1621,2
3858,1,0,1,1,0,0,0,0,1644,2
3859,1,0,1,1,410,3,0,0,1612,2
3860,1,0,3,1,23130,34,0,0,1640,0
3861,1,0,1,1,100,1,0,0,1634,2
3862,1,0,3,1,31390,17,0,0,1628,0
3863,1,0,1,1,6129,19,500,5,1635,2
3864,1,0,1,1,0,0,0,0,1634,2
3865,1,0,3,1,11110,13,0,0,1636,0
3866,1,0,1,1,0,0,0,0,1628,2
3867,1,0,4,1,37304,29,500,1,1628,0
3868,1,0,2,1,10333,18,0,0,1622,0
3869,1,0,1,1,4398,12,500,2,1626,2
3870,1,0,1,1,1291,8,0,0,1627,2
3871,1,0,3,1,24051,15,0,0,1628,0
3872,1,0,1,1,0,0,0,0,1621,2
3873,1,0,1,1,800,8,800,8,1614,2
3874,1,0,1,1,3400,21,0,0,1614,2
3875,1,0,2,1,9178,8,0,0,1622,0
3876,1,0,1,1,0,0,0,0,1597,2
3877,1,0,3,1,27564,8,0,0,1600,0
3878,1,0,1,1,500,1,0,0,1618,2
3879,1,0,1,1,0,0,0,0,1608,2
3880,1,0,1,1,5736,3,0,0,1609,2
3881,1,0,4,1,39635,16,0,0,1584,0
3882,1,0,1,1,350,1,350,1,1604,2
3883,1,0,5,1,190160,15,0,0,1612,0
3884,1,0,1,1,4000,3,0,0,1605,2
3885,1,0,1,1,0,0,0,0,1602,2
3886,1,0,4,1,36702,16,0,0,1600,0
3887,1,0,1,1,2882,14,0,0,1597,2
3888,1,0,1,1,13160,4,0,0,1601,2
3889,1,0,1,1,4574,13,450,1,1597,2
3890,1,0,1,1,10000,4,0,0,1591,2
3891,1,0,3,1,18603,14,0,0,1591,0
3892,1,0,3,1,15717,14,0,0,1597,0
3893,1,0,1,1,500,1,0,0,1591,2
3894,1,0,1,1,10058,13,0,0,1589,2
3895,1,0,1,1,26,3,0,0,1565,2
3896,1,0,2,1,11052,14,0,0,1571,0
3897,1,2954,3,1,18218,20,2500,5,1569,0
3898,1,0,1,1,650,4,650,4,1583,2
3899,1,0,4,1,32474,14,0,0,1582,0
3900,1,0,1,1,6593,8,1108,2,1579,2
3901,1,0,1,1,8500,5,500,1,1578,2
3902,1,1000,1,1,13890,39,0,0,1572,2
3903,1,0,1,1,8092,4,0,0,1592,2
3904,1,0,1,1,4025,12,2400,6,1565,2
3905,1,0,2,1,5899,12,0,0,1600,0
3906,1,0,1,1,1570,6,0,0,1555,2
3907,1,0,1,1,8808,15,5183,12,1566,2
3908,1,0,4,1,52176,15,0,0,1564,0
3909,1,0,1,1,625,5,0,0,1562,2
3910,1,0,1,1,0,0,0,0,1559,2
3911,1,2273,1,1,8104,19,4104,16,1552,2
3912,1,0,1,1,500,1,0,0,1523,2
3913,1,0,3,1,15021,16,886,3,1553,0
3914,1,0,1,1,0,0,0,0,1529,2
3915,1,0,1,1,12245,6,1000,2,1538,2
3916,1,0,1,1,0,0,0,0,1548,2
3917,1,0,4,1,65510,37,6349,7,1545,0
3918,1,0,1,1,0,0,0,0,1535,2
3919,1,0,1,1,5000,1,0,0,1537,2
3920,1,0,1,1,1060,2,0,0,1541,2
3921,1,0,1,1,5600,6,1500,3,1530,2
3922,1,0,1,1,0,0,0,0,1534,2
3923,1,0,1,1,3405,8,250,1,1527,2
3924,1,0,1,1,14275,9,0,0,1519,2
3925,1,0,1,1,1750,4,0,0,1534,2
3926,1,0,1,1,0,0,0,0,1528,2
3927,1,0,1,1,2625,14,0,0,1529,2
3928,1,0,1,1,1375,4,0,0,1515,2
3929,1,0,1,1,0,0,0,0,1524,2
3930,1,0,4,1,44110,26,343,3,1523,0
3931,1,0,3,1,25762,18,0,0,1522,0
3932,1,0,2,1,10205,13,0,0,1513,0
3933,1,0,1,1,375,3,0,0,1517,2
3934,1,0,1,1,10577,2,9577,1,1515,2
3935,1,0,1,1,4970,10,150,1,1500,2
3936,1,0,1,1,365,2,0,0,1502,2
3937,1,0,1,1,0,0,0,0,1507,2
3938,1,0,1,1,3960,9,0,0,1595,2
3939,1,0,2,1,5412,13,0,0,1483,0
3940,1,0,1,1,0,0,0,0,1488,2
3941,1,0,1,1,5030,9,0,0,1495,2
3942,1,0,1,1,405,3,0,0,1480,2
3943,1,0,1,1,751,12,0,0,1494,2
3944,1,0,1,1,2324,2,0,0,1487,2
3945,1,0,1,1,19602,11,0,0,1474,2
